localidad_id,id_provincia,id_departamento,observacion,categoria,provincia,departamento,localidad,nombre,domicilio,piso,codigo_postal,codigo_area,telefono,mail,web,informacion_adicional,latitud,longitud,tipo_latitud_longitud,fuente,tipo_gestion,actualizacion
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Nadir. Sucursal Las Heras,General Las Heras 1702,,,11,"45,761,142",barrionorte@libreriasnadir.com.ar,http://www.libreriasnadir.com.ar/,,-34.59257,-58.39104,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paner,"General Las Heras, Av. 1938",,,11,"48,038,713",,s/d,,-34.59074,-58.39339,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Víctor Aizenman,"General Las Heras, Av. 2153",,,11,"48,033,666",aizenman.victor@gmail.com,https://www.facebook.com/pg/aizenmanlibreriaanticuaria/about/?ref=page_internal,,-34.5889,-58.39539,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Norte,"General Las Heras, Av. 2225",,,11,"48,033,944",,https://www.librerianorte.com.ar,,-34.58821,-58.39607,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Leonardo Lerner,"General Las Heras, Av. 2900",,,11,"48,023,210",lernerbooks@hotmail.com,s/d,,-34.58374,-58.40171,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cultura Libros,"General Las Heras, Av. 3000",,,11,"48,029,897",libros@culturalibros.com.ar,s/d,,-34.58354,-58.40399,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ayala S.R.L.,"General Las Heras, Av. 3345",,,11,"48,014,755",info@libreriaayala.com.ar,s/d,,-34.58286,-58.40762,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paidos,"General Las Heras, Av. 3741",,,11,"48,012,860",consultas@libreriapaidos.com,s/d,,-34.5816,-58.41118,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros Revueltos,Gral. Cesar Diaz 2971,,,11,"36,977,359",librosrevueltos@gmail.com,https://librosrevueltos.com.ar,,-34.61479,-58.47989,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Los Libros del Vendaval,Gral. Enrique Martinez 836,,,11,"39,738,098",sil_aris@yahoo.com.ar,www.librosdelvendaval.com.ar/,,-34.57774,-58.45264,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,R&R Libros,Gral. Ramón Freire 1536,,,11,"45,554,547",,https://www.facebook.com/rrlibros/,,-34.57226,-58.45855,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tekne,Gral. Urquiza 772,,,,,,s/d,,-34.61956,-58.40921,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Maga,Guemes 3873,,,11,"48,233,843",lamaga077@yahoo.com.ar,https://www.facebook.com/www.lamagalibreria.com.ar/,,-34.58666,-58.41622,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Escondite,Guemes 3877,,,11,"1,550,377,696",elesconditepablo@hotmail.com,https://www.facebook.com/Libreria-El-Escondite-367494999984567/,,-34.58666,-58.41616,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mythos Libros,Guemes 4374,,,11,"48,323,705",mythoslibros@yahoo.com.ar,s/d,,-34.58302,-58.42181,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Del Plata,Guido 1927,,,11,"48,043,288",libreriadelplata@gmail.com,s/d,,-34.58892,-58.39117,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Distal Libros. Sucursal Guido.,Guido 1990,,,11,"48,052,494",distal1990@distalnet.com,https://www.distal-libros.com.ar/,,-34.58858,-58.39209,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librera nomade,Hidalgo 733,,,11,"49,026,892",luciomrbb@gmail.com,s/d,,-34.61095,-58.44083,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Fabrica De Cuentos,Hipolito Yrigoyen 723,,,11,"43,425,365",lafabricadecuentos.radio@gmail.com,s/d,,-34.60921,-58.37659,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Eudeba,Holmberg 2614,,,,,,https://www.eudeba.com.ar/,,-34.56786,-58.47843,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,JB Libros,Holmberg 2847,,,11,"45,449,758",jorgebaezlibros@yahoo.com.ar,s/d,,-34.56565,-58.48008,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librosref,Honduras 4191,,,11,"48,646,296",librosref@gmail.com,http://www.librosref.com/,,-34.59408,-58.42267,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Deva'S. Sucursal Honduras.,Honduras 4739,,,11,"48,312,469",tnhonduras@devas.com,http://www.ayurdevas.com/cat/libros-y-musica,,-34.59034,-58.4273,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Prometeo,Honduras 4912,,,11,"48,331,771",palermo@prometeolibros.com,s/d,,-34.58932,-58.42951,Precisa,Katz Editores,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Eterna Cadencia,Honduras 5574,,,11,"47,744,100",fbarisani@eternacadencia.com.ar,https://www.eternacadencia.com.ar/,,-34.58444,-58.43603,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Emediatrends Ediciones,Humahuaca 3960,,,11,"64,647,705",libros@emediatrends.com.ar,https://emediatrends.mercadoshops.com.ar/,,-34.56655,-58.46272,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lunaria Libros,Iberá 1629,,,11,"47,045,254",lunarialibros@yahoo.com.ar,https://www.facebook.com/lunarialibros/,,-34.54936,-58.45674,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería La Facultad,Independencia 3065,,,11,49575816 int 125,info@librerialafacultad.com,http://librerialafacultad.com/,,-34.61967,-58.40873,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Gato Escaldado,Independencia 3548,,,11,"49,321,956",elgatoescaldadolibros@gmail.com,https://elgatoescaldado.com.ar/,,-34.62101,-58.41566,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cp67 Librería Técnica. Sucursal Ciudad Universitaria.,Int. Guiraldes 2620,,,,,,http://www.cp67.com,,-34.54523,-58.43886,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mediapolis,Int. Guiraldes 2620,,,11,"47,802,767",localmediapolis@gmail.com,s/d,,-34.54523,-58.43888,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Borges 1975,Jorge Luis Borges 1975,,,11,"39,733,624",,https://www.facebook.com/Borges1975Bar/,,-34.58637,-58.42623,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Alamut Libros,Jorge Luis Borges 1985,,1414,11,"48,339,184",alamutlibros@gmail.com,https://www.facebook.com/pg/alamut.libros/about/?ref=page_internal,,-34.58634,-58.42615,Precisa,MisLibrerias,Privado,2020
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Nube,Jorge Newbery 3537,,,11,"45,524,080",lanube@lanube.org.ar,www.facebook.com/Librería-La-Nube-392152510839396/,,-34.58314,-58.44912,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Kehot Libros & Judaica,Jose A. Cabrera 3102,,,11,"49,637,171",info@kehot.com.ar,http://kehot.com.ar/,,-34.59702,-58.41036,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Lajouane S.R.L.,Jose Andres Pacheco De Melo 2036,,,11,"48,061,569",lajouane@infovia.com.ar,s/d,,-34.59066,-58.39535,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ágape Libros. Sucursal Villa Devoto.,Jose Cubas 3469,,,11,"45,802,860",sanmartin@ac-ape-libros.com.ar,http://www.agape-libros.com.ar/,,-34.59317,-58.50769,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Athenas,Jose Juan Biedma 911,,,11,"44,310,592",,s/d,,-34.61425,-58.45501,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libria,Juan B. Ambrosetti 740,,,11,"353,261,932",libria.argentina@gmail.com,https://www.libria.com.ar/,,-34.60981,-58.43864,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nadir,Juan B.Alberdi 5853,,,11,"46,355,613",mataderos@libreriasnadir.com.ar,s/d,,-34.65158,-58.50285,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Nadir. Sucursal Alberdi,Juan Bautista Alberdi 5853,,,11,"46,355,613",mataderos@libreriasnadir.com.ar,http://www.libreriasnadir.com.ar/,,-34.65148,-58.50285,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Orson Libros,Juan Bautista Alberdi 872,,,11,"49,012,977",orson.libreros@gmail.com,s/d,,-34.6231,-58.44019,Precisa,BuscasLibros,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mar De Libros Cck (Feria Infantil),Juan De Garay 2051,,,,,,s/d,,-34.62742,-58.3938,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libro 90,Juan Maria Gutierrez 2551,,,11,"48,030,088",mflorlemos@gmail.com,s/d,,-34.58746,-58.39859,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Hacedor Libros,Juan Ramirez De Velasco 606,,,11,"48,549,438",elhacedorlibros@gmail.com,https://www.facebook.com/LibreriaElHacedor/,,-34.59741,-58.43763,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Arlequín Libros,Juncal 3404,,,11,"48,312,553",,s/d,,-34.5847,-58.41196,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Distal,Junin 1725,,,11,"52,351,574",junin1725@distalnet.com,https://www.distal-libros.com.ar/,,-34.58893,-58.39258,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Del Camino,Junín 314,,,11,"49,516,172",librosdelcamino@gmail.com,www.librosdelcamino.com,,-34.60571,-58.39674,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Rincón 9. Sucursal Junín.,Junín 44,,,11,"49,510,192",rincon9srl@speedy.com.ar,http://www.rincon9.com.ar/,,-34.60894,-58.39652,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Ley Uba - Derecho II,Junin 74,,,11,"48,032,468",,https://www.thomsonreuters.com.ar/es/tienda.html,,-34.6086,-58.39652,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Didon,Junin 82,,,11,"49,518,902",,https://libreria-kirker.mercadoshops.com.ar/,,-34.60851,-58.39651,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Atlante,Junín 827,,,11,"49,637,141",info@editorialatlante.com.ar,https://www.editorialatlante.com.ar,,-34.59932,-58.39697,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Book Center Librería,Junin 84,,,11,"49,530,353",libreriabookcenter@hotmail.com,s/d,,-34.60848,-58.39645,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ursino libros,Junin 925,,,11,"49,615,684",info@ursino.com.ar,http://www.ursino.com.ar,,-34.59825,-58.39728,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Martínez,Junín 941,,,11,"49,619,407",,s/d,,-34.59798,-58.39716,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros La Porteña,Juramento 1705,,,11,"47,880,433",laportealibros@yahoo.com.ar,s/d,,-34.55818,-58.45044,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Deva'S,Juramento 2307,,,11,"47,882,785",tnbelgrano@devas.com,http://www.ayurdevas.com/cat/libros-y-musica,,-34.56145,-58.45592,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Entelequia Comic Book Store (Sucursal Juramento),Juramento 2584,,,11,"47,884,521",belgrano@entelequia.com.ar,http://entelequia.com.ar/,,-34.56319,-58.45827,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Banquete Libros,La Pampa 2508,,,11,"47,890,070",elbanquete_libros@yahoo.com.ar,https://www.facebook.com/ElBanqueteLibros/,,-34.5656,-58.45529,Precisa,BuscasLibros,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Libros José Cornejo Dávalos,La Pampa 4373,,,11,"45,211,887",jfcornejodavalos@yahoo.com.ar,s/d,,-34.57583,-58.47336,Precisa,Ediciones Colihue,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,La Maga libros,La Plata 794,,,11,"49,211,974",lamagalibros@hotmail.com,https://www.facebook.com/pg/www.lamagalibreria.com.ar/about/?ref=page_internal,,-34.6248,-58.42703,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Kel Ediciones. Sucursal Av. La Plata.,"La Plata, Av. 63",,,11,"49,015,647",,http://www.kelediciones.com/,,-34.61594,-58.42926,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ninon,La Rioja 914,,,11,"49,312,572",info@librerianinon.com,s/d,,-34.62106,-58.40744,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Galerna (D),Lambare 893,,,,,ventas@galerna.net,s/d,,-34.60441,-58.43038,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paulinas,Larrea 50,,,11,"49,525,924",editorial@paulinas.org.ar,https://www.paulinas.com.ar/,,-34.60915,-58.402,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Aars Libreros,Larrea 938,,,11,"49,618,054",aarslibreros@hotmail.com,s/d,,-34.59722,-58.40201,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Eudeba,Las Heras 2214,,,11,"48,055,938",ingenieria@eudeba.com.ar,https://www.eudeba.com.ar/,,-34.58842,-58.39606,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Antígona Biblioteca Nacional,Las Heras 2597,,,11,"48,028,414",antigonabiblioteca@edicionesdelsol.com.ar,https://www.antigonalibros.com.ar/,,-34.5851,-58.39977,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Inalto s.a.,Lavalle 1290,,,11,"43,825,985",silviopalermo@inalto.com.ar,http://www.inalto.com.ar/,,-34.60265,-58.38504,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Cathedra Jurídica,Lavalle 1292,,,,,info@cathedrajuridica.com.ar,http://cathedrajuridica.com,,-34.60279,-58.38508,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Visión jurídica,Lavalle 1292,,,11,"43,821,247",lavalle1292libreria@gmail.com,http://www.visionjuridica.com.ar,,-34.60275,-58.38497,Precisa,Fundación El Libro,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería El Foro,Lavalle 1362,,,11,"43,820,987",elforo@libreria-elforo.com,https://estamosenlaweb.com.ar,,-34.60277,-58.38608,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Jurídica Yny,Lavalle 1567,,,11,"43,735,102",info@libreriayny.com.ar,http://libreriayny.wixsite.com/libreria-juridica,,-34.60291,-58.38893,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Júpiter Librería Jurídico Notarial,Lavalle 1569,,,11,"43,723,881",info@libreriajupiter.com.ar,http://www.libreriajupiter.com.ar/,,-34.60293,-58.38897,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Edipo Libros (Sucursal Lavalle),Lavalle 1582,,,11,"43,726,693",,https://edipolibros-lavalle.mercadoshops.com.ar/,,-34.60309,-58.38919,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Universitaria Argentina,Lavalle 1601,,,11,"43,717,009",nmiranda@cin.edu.ar,https://www.facebook.com/lualibreria/,,-34.60286,-58.38959,Precisa,MisLibrerias,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Del Mármol,Lavalle 2015,,,11,"43,726,065",infor@libreriadelmarmol.com.ar,s/d,,-34.60308,-58.39557,Precisa,Katz Editores,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Beker Libros,Lavalle 2040,,,11,"49,520,563",librosbeker@yahoo.com.ar,http://libreriabeker.blogspot.com.ar/,,-34.60331,-58.39601,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Distal Libros. Sucursal Lavalle.,Lavalle 775,,,11,"52,351,587",lavalle775@distalnet.com,https://www.distal-libros.com.ar/,,-34.60216,-58.37763,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Los Libros Mas Pequeños Del Mundo,Lavalle 835,,,11,"43,280,423",,s/d,,-34.60221,-58.37865,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Andersen Camaño,Lavalle 985,,,,,,s/d,,-34.60242,-58.38065,Precisa,Katz Editores,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería De Antaño,Libertad 1236,,,11,"52,721,618",info@antano.com.ar,s/d,,-34.5939,-58.38452,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,El Faro Del Fin Del Mundo,Libertad 1240,,,11,"48,162,920",consultas@librosyantiguedades.com,http://www.librosyantiguedades.com/,,-34.59386,-58.38458,Precisa,DataBuenosAires.gov.ar,Privado,2018
2000010,2,2000,,Librerias,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Librería Cinco Esquinas Tomo X,Libertad 1293,,,11,"48,119,452",libreria5e@gmail.com,https://www.facebook.com/libreria5e/,,-34.59304,-58.38441,Precisa,MisLibrerias,Privado,2018
